x,t,activation,stretch,stretch_prev,n
26,0.146,1,0.909375,0.91,0
31.2,0.146,1,0.909375,0.91,0
36.4,0.146,1,0.909375,0.91,0
41.6,0.146,1,0.909375,0.91,0
46.8,0.146,1,0.909375,0.91,0
52,0.146,1,0.909375,0.91,0
57.2,0.146,1,0.909375,0.91,0
62.4,0.146,1,0.909375,0.91,0
-20.8,0.147,1,0.90875,0.909375,0.0046332
-15.6,0.147,1,0.90875,0.909375,0.01277181
-10.4,0.147,1,0.90875,0.909375,0.03520581
-5.2,0.147,1,0.90875,0.909375,0.09704405
0,0.147,1,0.90875,0.909375,0.23954304
5.2,0.147,1,0.90875,0.909375,0.38028018
10.4,0.147,1,0.90875,0.909375,0.32125134
15.6,0.147,1,0.90875,0.909375,0.19191136
20.8,0.147,1,0.90875,0.909375,0
26,0.147,1,0.90875,0.909375,0
31.2,0.147,1,0.90875,0.909375,0
36.4,0.147,1,0.90875,0.909375,0
41.6,0.147,1,0.90875,0.909375,0
46.8,0.147,1,0.90875,0.909375,0
52,0.147,1,0.90875,0.909375,0
57.2,0.147,1,0.90875,0.909375,0
62.4,0.147,1,0.90875,0.909375,0
-20.8,0.148,1,0.908125,0.90875,0.00462889
-15.6,0.148,1,0.908125,0.90875,0.01275984
-10.4,0.148,1,0.908125,0.90875,0.03517264
-5.2,0.148,1,0.908125,0.90875,0.0969522
0,0.148,1,0.908125,0.90875,0.23931544
5.2,0.148,1,0.908125,0.90875,0.3799172
10.4,0.148,1,0.908125,0.90875,0.32094326
15.6,0.148,1,0.908125,0.90875,0.19172676
20.8,0.148,1,0.908125,0.90875,0
26,0.148,1,0.908125,0.90875,0
31.2,0.148,1,0.908125,0.90875,0
36.4,0.148,1,0.908125,0.90875,0
41.6,0.148,1,0.908125,0.90875,0
46.8,0.148,1,0.908125,0.90875,0
52,0.148,1,0.908125,0.90875,0
57.2,0.148,1,0.908125,0.90875,0
62.4,0.148,1,0.908125,0.90875,0
-20.8,0.149,1,0.9075,0.908125,0.00462457
-15.6,0.149,1,0.9075,0.908125,0.01274786
-10.4,0.149,1,0.9075,0.908125,0.03513946
-5.2,0.149,1,0.9075,0.908125,0.09686034
0,0.149,1,0.9075,0.908125,0.23908781
5.2,0.149,1,0.9075,0.908125,0.3795542
10.4,0.149,1,0.9075,0.908125,0.32063519
15.6,0.149,1,0.9075,0.908125,0.19154216
20.8,0.149,1,0.9075,0.908125,0
26,0.149,1,0.9075,0.908125,0
31.2,0.149,1,0.9075,0.908125,0
36.4,0.149,1,0.9075,0.908125,0
41.6,0.149,1,0.9075,0.908125,0
46.8,0.149,1,0.9075,0.908125,0
52,0.149,1,0.9075,0.908125,0
57.2,0.149,1,0.9075,0.908125,0
62.4,0.149,1,0.9075,0.908125,0
-20.8,0.15,1,0.906875,0.9075,0.00462025
-15.6,0.15,1,0.906875,0.9075,0.01273588
-10.4,0.15,1,0.906875,0.9075,0.03510626
-5.2,0.15,1,0.906875,0.9075,0.09676846
0,0.15,1,0.906875,0.9075,0.23886015
5.2,0.15,1,0.906875,0.9075,0.37919118
10.4,0.15,1,0.906875,0.9075,0.32032712
15.6,0.15,1,0.906875,0.9075,0.19135756
20.8,0.15,1,0.906875,0.9075,0
26,0.15,1,0.906875,0.9075,0
31.2,0.15,1,0.906875,0.9075,0
36.4,0.15,1,0.906875,0.9075,0
41.6,0.15,1,0.906875,0.9075,0
46.8,0.15,1,0.906875,0.9075,0
52,0.15,1,0.906875,0.9075,0
57.2,0.15,1,0.906875,0.9075,0
62.4,0.15,1,0.906875,0.9075,0
-20.8,0.151,1,0.90625,0.906875,0.00461592
-15.6,0.151,1,0.90625,0.906875,0.01272389
-10.4,0.151,1,0.90625,0.906875,0.03507306
-5.2,0.151,1,0.90625,0.906875,0.09667656
0,0.151,1,0.90625,0.906875,0.23863248
5.2,0.151,1,0.90625,0.906875,0.37882815
10.4,0.151,1,0.90625,0.906875,0.32001904
15.6,0.151,1,0.90625,0.906875,0.19117295
20.8,0.151,1,0.90625,0.906875,0
26,0.151,1,0.90625,0.906875,0
31.2,0.151,1,0.90625,0.906875,0
36.4,0.151,1,0.90625,0.906875,0
41.6,0.151,1,0.90625,0.906875,0
46.8,0.151,1,0.90625,0.906875,0
52,0.151,1,0.90625,0.906875,0
57.2,0.151,1,0.90625,0.906875,0
62.4,0.151,1,0.90625,0.906875,0
-20.8,0.152,1,0.905625,0.90625,0.0046116
-15.6,0.152,1,0.905625,0.90625,0.01271189
-10.4,0.152,1,0.905625,0.90625,0.03503984
-5.2,0.152,1,0.905625,0.90625,0.09658465
0,0.152,1,0.905625,0.90625,0.23840479
5.2,0.152,1,0.905625,0.90625,0.37846511
10.4,0.152,1,0.905625,0.90625,0.31971097
15.6,0.152,1,0.905625,0.90625,0.19098835
20.8,0.152,1,0.905625,0.90625,0
26,0.152,1,0.905625,0.90625,0
31.2,0.152,1,0.905625,0.90625,0
36.4,0.152,1,0.905625,0.90625,0
41.6,0.152,1,0.905625,0.90625,0
46.8,0.152,1,0.905625,0.90625,0
52,0.152,1,0.905625,0.90625,0
57.2,0.152,1,0.905625,0.90625,0
62.4,0.152,1,0.905625,0.90625,0
-20.8,0.153,1,0.905,0.905625,0.00460726
-15.6,0.153,1,0.905,0.905625,0.01269989
-10.4,0.153,1,0.905,0.905625,0.03500662
-5.2,0.153,1,0.905,0.905625,0.09649273
0,0.153,1,0.905,0.905625,0.23817708
5.2,0.153,1,0.905,0.905625,0.37810206
10.4,0.153,1,0.905,0.905625,0.31940289
15.6,0.153,1,0.905,0.905625,0.19080375
20.8,0.153,1,0.905,0.905625,0
26,0.153,1,0.905,0.905625,0
31.2,0.153,1,0.905,0.905625,0
36.4,0.153,1,0.905,0.905625,0
41.6,0.153,1,0.905,0.905625,0
46.8,0.153,1,0.905,0.905625,0
52,0.153,1,0.905,0.905625,0
57.2,0.153,1,0.905,0.905625,0
62.4,0.153,1,0.905,0.905625,0
-20.8,0.154,1,0.904375,0.905,0.00460293
-15.6,0.154,1,0.904375,0.905,0.01268789
-10.4,0.154,1,0.904375,0.905,0.0349734
-5.2,0.154,1,0.904375,0.905,0.09640079
0,0.154,1,0.904375,0.905,0.23794935
5.2,0.154,1,0.904375,0.905,0.377739
10.4,0.154,1,0.904375,0.905,0.31909481
15.6,0.154,1,0.904375,0.905,0.19061914
20.8,0.154,1,0.904375,0.905,0
26,0.154,1,0.904375,0.905,0
31.2,0.154,1,0.904375,0.905,0
36.4,0.154,1,0.904375,0.905,0
41.6,0.154,1,0.904375,0.905,0
46.8,0.154,1,0.904375,0.905,0
52,0.154,1,0.904375,0.905,0
57.2,0.154,1,0.904375,0.905,0
62.4,0.154,1,0.904375,0.905,0
-20.8,0.155,1,0.90375,0.904375,0.0045986
-15.6,0.155,1,0.90375,0.904375,0.01267588
-10.4,0.155,1,0.90375,0.904375,0.03494016
-5.2,0.155,1,0.90375,0.904375,0.09630885
0,0.155,1,0.90375,0.904375,0.23772162
5.2,0.155,1,0.90375,0.904375,0.37737593
10.4,0.155,1,0.90375,0.904375,0.31878673
15.6,0.155,1,0.90375,0.904375,0.19043454
20.8,0.155,1,0.90375,0.904375,0
26,0.155,1,0.90375,0.904375,0
31.2,0.155,1,0.90375,0.904375,0
36.4,0.155,1,0.90375,0.904375,0
41.6,0.155,1,0.90375,0.904375,0
46.8,0.155,1,0.90375,0.904375,0
52,0.155,1,0.90375,0.904375,0
57.2,0.155,1,0.90375,0.904375,0
62.4,0.155,1,0.90375,0.904375,0
-20.8,0.156,1,0.903125,0.90375,0.00459426
-15.6,0.156,1,0.903125,0.90375,0.01266387
-10.4,0.156,1,0.903125,0.90375,0.03490693
-5.2,0.156,1,0.903125,0.90375,0.09621691
0,0.156,1,0.903125,0.90375,0.23749387
5.2,0.156,1,0.903125,0.90375,0.37701286
10.4,0.156,1,0.903125,0.90375,0.31847865
15.6,0.156,1,0.903125,0.90375,0.19024994
20.8,0.156,1,0.903125,0.90375,0
26,0.156,1,0.903125,0.90375,0
31.2,0.156,1,0.903125,0.90375,0
36.4,0.156,1,0.903125,0.90375,0
41.6,0.156,1,0.903125,0.90375,0
46.8,0.156,1,0.903125,0.90375,0
52,0.156,1,0.903125,0.90375,0
57.2,0.156,1,0.903125,0.90375,0
62.4,0.156,1,0.903125,0.90375,0
-20.8,0.157,1,0.9025,0.903125,0.00458992
-15.6,0.157,1,0.9025,0.903125,0.01265186
-10.4,0.157,1,0.9025,0.903125,0.03487369
-5.2,0.157,1,0.9025,0.903125,0.09612495
0,0.157,1,0.9025,0.903125,0.23726612
5.2,0.157,1,0.9025,0.903125,0.37664978
10.4,0.157,1,0.9025,0.903125,0.31817057
15.6,0.157,1,0.9025,0.903125,0.19006534
20.8,0.157,1,0.9025,0.903125,0
26,0.157,1,0.9025,0.903125,0
31.2,0.157,1,0.9025,0.903125,0
36.4,0.157,1,0.9025,0.903125,0
41.6,0.157,1,0.9025,0.903125,0
46.8,0.157,1,0.9025,0.903125,0
52,0.157,1,0.9025,0.903125,0
57.2,0.157,1,0.9025,0.903125,0
62.4,0.157,1,0.9025,0.903125,0
-20.8,0.158,1,0.901875,0.9025,0.00458558
-15.6,0.158,1,0.901875,0.9025,0.01263984
-10.4,0.158,1,0.901875,0.9025,0.03484044
-5.2,0.158,1,0.901875,0.9025,0.09603299
0,0.158,1,0.901875,0.9025,0.23703836
5.2,0.158,1,0.901875,0.9025,0.3762867
10.4,0.158,1,0.901875,0.9025,0.31786249
15.6,0.158,1,0.901875,0.9025,0.18988073
20.8,0.158,1,0.901875,0.9025,0
26,0.158,1,0.901875,0.9025,0
31.2,0.158,1,0.901875,0.9025,0
36.4,0.158,1,0.901875,0.9025,0
41.6,0.158,1,0.901875,0.9025,0
46.8,0.158,1,0.901875,0.9025,0
52,0.158,1,0.901875,0.9025,0
57.2,0.158,1,0.901875,0.9025,0
62.4,0.158,1,0.901875,0.9025,0
-20.8,0.159,1,0.90125,0.901875,0.00458124
-15.6,0.159,1,0.90125,0.901875,0.01262783
-10.4,0.159,1,0.90125,0.901875,0.03480719
-5.2,0.159,1,0.90125,0.901875,0.09594103
0,0.159,1,0.90125,0.901875,0.23681059
5.2,0.159,1,0.90125,0.901875,0.37592361
10.4,0.159,1,0.90125,0.901875,0.31755441
15.6,0.159,1,0.90125,0.901875,0.18969613
20.8,0.159,1,0.90125,0.901875,0
26,0.159,1,0.90125,0.901875,0
31.2,0.159,1,0.90125,0.901875,0
36.4,0.159,1,0.90125,0.901875,0
41.6,0.159,1,0.90125,0.901875,0
46.8,0.159,1,0.90125,0.901875,0
52,0.159,1,0.90125,0.901875,0
57.2,0.159,1,0.90125,0.901875,0
62.4,0.159,1,0.90125,0.901875,0
-20.8,0.16,1,0.900625,0.90125,0.00457689
-15.6,0.16,1,0.900625,0.90125,0.01261581
-10.4,0.16,1,0.900625,0.90125,0.03477394
-5.2,0.16,1,0.900625,0.90125,0.09584906
0,0.16,1,0.900625,0.90125,0.23658281
5.2,0.16,1,0.900625,0.90125,0.37556051
10.4,0.16,1,0.900625,0.90125,0.31724633
15.6,0.16,1,0.900625,0.90125,0.18951153
20.8,0.16,1,0.900625,0.90125,0
26,0.16,1,0.900625,0.90125,0
31.2,0.16,1,0.900625,0.90125,0
36.4,0.16,1,0.900625,0.90125,0
41.6,0.16,1,0.900625,0.90125,0
46.8,0.16,1,0.900625,0.90125,0
52,0.16,1,0.900625,0.90125,0
57.2,0.16,1,0.900625,0.90125,0
62.4,0.16,1,0.900625,0.90125,0
-20.8,0.161,1,0.9,0.900625,0.00457255
-15.6,0.161,1,0.9,0.900625,0.01260379
-10.4,0.161,1,0.9,0.900625,0.03474069
-5.2,0.161,1,0.9,0.900625,0.09575709
0,0.161,1,0.9,0.900625,0.23635504
5.2,0.161,1,0.9,0.900625,0.37519742
10.4,0.161,1,0.9,0.900625,0.31693825
15.6,0.161,1,0.9,0.900625,0.18932692
20.8,0.161,1,0.9,0.900625,0
26,0.161,1,0.9,0.900625,0
31.2,0.161,1,0.9,0.900625,0
36.4,0.161,1,0.9,0.900625,0
41.6,0.161,1,0.9,0.900625,0
46.8,0.161,1,0.9,0.900625,0
52,0.161,1,0.9,0.900625,0
57.2,0.161,1,0.9,0.900625,0
62.4,0.161,1,0.9,0.900625,0
-20.8,0.162,1,0.899375,0.9,0.0045682
-15.6,0.162,1,0.899375,0.9,0.01259176
-10.4,0.162,1,0.899375,0.9,0.03470744
-5.2,0.162,1,0.899375,0.9,0.09566511
0,0.162,1,0.899375,0.9,0.23612725
5.2,0.162,1,0.899375,0.9,0.37483432
10.4,0.162,1,0.899375,0.9,0.31663017
15.6,0.162,1,0.899375,0.9,0.18914232
20.8,0.162,1,0.899375,0.9,0
26,0.162,1,0.899375,0.9,0
31.2,0.162,1,0.899375,0.9,0
36.4,0.162,1,0.899375,0.9,0
41.6,0.162,1,0.899375,0.9,0
46.8,0.162,1,0.899375,0.9,0
52,0.162,1,0.899375,0.9,0
57.2,0.162,1,0.899375,0.9,0
62.4,0.162,1,0.899375,0.9,0
-20.8,0.163,1,0.89875,0.899375,0.00456386
-15.6,0.163,1,0.89875,0.899375,0.01257974
-10.4,0.163,1,0.89875,0.899375,0.03467418
-5.2,0.163,1,0.89875,0.899375,0.09557313
0,0.163,1,0.89875,0.899375,0.23589946
5.2,0.163,1,0.89875,0.899375,0.37447122
10.4,0.163,1,0.89875,0.899375,0.31632209
15.6,0.163,1,0.89875,0.899375,0.18895772
20.8,0.163,1,0.89875,0.899375,0
26,0.163,1,0.89875,0.899375,0
31.2,0.163,1,0.89875,0.899375,0
36.4,0.163,1,0.89875,0.899375,0
41.6,0.163,1,0.89875,0.899375,0
46.8,0.163,1,0.89875,0.899375,0
52,0.163,1,0.89875,0.899375,0
57.2,0.163,1,0.89875,0.899375,0
62.4,0.163,1,0.89875,0.899375,0
-20.8,0.164,1,0.898125,0.89875,0.00455951
-15.6,0.164,1,0.898125,0.89875,0.01256772
-10.4,0.164,1,0.898125,0.89875,0.03464092
-5.2,0.164,1,0.898125,0.89875,0.09548115
0,0.164,1,0.898125,0.89875,0.23567167
5.2,0.164,1,0.898125,0.89875,0.37410812
10.4,0.164,1,0.898125,0.89875,0.31601401
15.6,0.164,1,0.898125,0.89875,0.18877311
20.8,0.164,1,0.898125,0.89875,0
26,0.164,1,0.898125,0.89875,0
31.2,0.164,1,0.898125,0.89875,0
36.4,0.164,1,0.898125,0.89875,0
41.6,0.164,1,0.898125,0.89875,0
46.8,0.164,1,0.898125,0.89875,0
52,0.164,1,0.898125,0.89875,0
57.2,0.164,1,0.898125,0.89875,0
62.4,0.164,1,0.898125,0.89875,0
-20.8,0.165,1,0.8975,0.898125,0.00455516
-15.6,0.165,1,0.8975,0.898125,0.01255569
-10.4,0.165,1,0.8975,0.898125,0.03460766
-5.2,0.165,1,0.8975,0.898125,0.09538917
0,0.165,1,0.8975,0.898125,0.23544388
5.2,0.165,1,0.8975,0.898125,0.37374502
10.4,0.165,1,0.8975,0.898125,0.31570593
15.6,0.165,1,0.8975,0.898125,0.18858851
20.8,0.165,1,0.8975,0.898125,0
26,0.165,1,0.8975,0.898125,0
31.2,0.165,1,0.8975,0.898125,0
36.4,0.165,1,0.8975,0.898125,0
41.6,0.165,1,0.8975,0.898125,0
46.8,0.165,1,0.8975,0.898125,0
52,0.165,1,0.8975,0.898125,0
57.2,0.165,1,0.8975,0.898125,0
62.4,0.165,1,0.8975,0.898125,0
-20.8,0.166,1,0.896875,0.8975,0.00455082
-15.6,0.166,1,0.896875,0.8975,0.01254366
-10.4,0.166,1,0.896875,0.8975,0.0345744
-5.2,0.166,1,0.896875,0.8975,0.09529718
0,0.166,1,0.896875,0.8975,0.23521608
5.2,0.166,1,0.896875,0.8975,0.37338191
10.4,0.166,1,0.896875,0.8975,0.31539785
15.6,0.166,1,0.896875,0.8975,0.18840391
20.8,0.166,1,0.896875,0.8975,0
26,0.166,1,0.896875,0.8975,0
31.2,0.166,1,0.896875,0.8975,0
36.4,0.166,1,0.896875,0.8975,0
41.6,0.166,1,0.896875,0.8975,0
46.8,0.166,1,0.896875,0.8975,0
52,0.166,1,0.896875,0.8975,0
57.2,0.166,1,0.896875,0.8975,0
62.4,0.166,1,0.896875,0.8975,0
-20.8,0.167,1,0.89625,0.896875,0.00454647
-15.6,0.167,1,0.89625,0.896875,0.01253164
-10.4,0.167,1,0.89625,0.896875,0.03454114
-5.2,0.167,1,0.89625,0.896875,0.09520519
0,0.167,1,0.89625,0.896875,0.23498828
5.2,0.167,1,0.89625,0.896875,0.3730188
10.4,0.167,1,0.89625,0.896875,0.31508977
15.6,0.167,1,0.89625,0.896875,0.1882193
20.8,0.167,1,0.89625,0.896875,0
26,0.167,1,0.89625,0.896875,0
31.2,0.167,1,0.89625,0.896875,0
36.4,0.167,1,0.89625,0.896875,0
41.6,0.167,1,0.89625,0.896875,0
46.8,0.167,1,0.89625,0.896875,0
52,0.167,1,0.89625,0.896875,0
57.2,0.167,1,0.89625,0.896875,0
62.4,0.167,1,0.89625,0.896875,0
-20.8,0.168,1,0.895625,0.89625,0.00454212
-15.6,0.168,1,0.895625,0.89625,0.01251961
-10.4,0.168,1,0.895625,0.89625,0.03450787
-5.2,0.168,1,0.895625,0.89625,0.09511321
0,0.168,1,0.895625,0.89625,0.23476048
5.2,0.168,1,0.895625,0.89625,0.3726557
10.4,0.168,1,0.895625,0.89625,0.31478169
15.6,0.168,1,0.895625,0.89625,0.1880347
20.8,0.168,1,0.895625,0.89625,0
26,0.168,1,0.895625,0.89625,0
31.2,0.168,1,0.895625,0.89625,0
36.4,0.168,1,0.895625,0.89625,0
41.6,0.168,1,0.895625,0.89625,0
46.8,0.168,1,0.895625,0.89625,0
52,0.168,1,0.895625,0.89625,0
57.2,0.168,1,0.895625,0.89625,0
62.4,0.168,1,0.895625,0.89625,0
-20.8,0.169,1,0.895,0.895625,0.00453777
-15.6,0.169,1,0.895,0.895625,0.01250758
-10.4,0.169,1,0.895,0.895625,0.03447461
-5.2,0.169,1,0.895,0.895625,0.09502122
0,0.169,1,0.895,0.895625,0.23453268
5.2,0.169,1,0.895,0.895625,0.37229259
10.4,0.169,1,0.895,0.895625,0.31447361
15.6,0.169,1,0.895,0.895625,0.1878501
20.8,0.169,1,0.895,0.895625,0
26,0.169,1,0.895,0.895625,0
31.2,0.169,1,0.895,0.895625,0
36.4,0.169,1,0.895,0.895625,0
41.6,0.169,1,0.895,0.895625,0
46.8,0.169,1,0.895,0.895625,0
52,0.169,1,0.895,0.895625,0
57.2,0.169,1,0.895,0.895625,0
62.4,0.169,1,0.895,0.895625,0
-20.8,0.17,1,0.894375,0.895,0.00453342
-15.6,0.17,1,0.894375,0.895,0.01249556
-10.4,0.17,1,0.894375,0.895,0.03444135
-5.2,0.17,1,0.894375,0.895,0.09492923
0,0.17,1,0.894375,0.895,0.23430488
5.2,0.17,1,0.894375,0.895,0.37192948
10.4,0.17,1,0.894375,0.895,0.31416552
15.6,0.17,1,0.894375,0.895,0.18766549
20.8,0.17,1,0.894375,0.895,0
26,0.17,1,0.894375,0.895,0
31.2,0.17,1,0.894375,0.895,0
36.4,0.17,1,0.894375,0.895,0
41.6,0.17,1,0.894375,0.895,0
46.8,0.17,1,0.894375,0.895,0
52,0.17,1,0.894375,0.895,0
57.2,0.17,1,0.894375,0.895,0
62.4,0.17,1,0.894375,0.895,0
-20.8,0.171,1,0.89375,0.894375,0.00452907
-15.6,0.171,1,0.89375,0.894375,0.01248353
-10.4,0.171,1,0.89375,0.894375,0.03440808
-5.2,0.171,1,0.89375,0.894375,0.09483723
0,0.171,1,0.89375,0.894375,0.23407707
5.2,0.171,1,0.89375,0.894375,0.37156637
10.4,0.171,1,0.89375,0.894375,0.31385744
15.6,0.171,1,0.89375,0.894375,0.18748089
20.8,0.171,1,0.89375,0.894375,0
26,0.171,1,0.89375,0.894375,0
31.2,0.171,1,0.89375,0.894375,0
36.4,0.171,1,0.89375,0.894375,0
41.6,0.171,1,0.89375,0.894375,0
46.8,0.171,1,0.89375,0.894375,0
52,0.171,1,0.89375,0.894375,0
57.2,0.171,1,0.89375,0.894375,0
62.4,0.171,1,0.89375,0.894375,0
-20.8,0.172,1,0.893125,0.89375,0.00452472
-15.6,0.172,1,0.893125,0.89375,0.0124715
-10.4,0.172,1,0.893125,0.89375,0.03437482
-5.2,0.172,1,0.893125,0.89375,0.09474524
0,0.172,1,0.893125,0.89375,0.23384927
5.2,0.172,1,0.893125,0.89375,0.37120326
10.4,0.172,1,0.893125,0.89375,0.31354936
15.6,0.172,1,0.893125,0.89375,0.18729629
20.8,0.172,1,0.893125,0.89375,0
26,0.172,1,0.893125,0.89375,0
31.2,0.172,1,0.893125,0.89375,0
36.4,0.172,1,0.893125,0.89375,0
41.6,0.172,1,0.893125,0.89375,0
46.8,0.172,1,0.893125,0.89375,0
52,0.172,1,0.893125,0.89375,0
57.2,0.172,1,0.893125,0.89375,0
62.4,0.172,1,0.893125,0.89375,0
-20.8,0.173,1,0.8925,0.893125,0.00452037
-15.6,0.173,1,0.8925,0.893125,0.01245947
-10.4,0.173,1,0.8925,0.893125,0.03434155
-5.2,0.173,1,0.8925,0.893125,0.09465325
0,0.173,1,0.8925,0.893125,0.23362146
5.2,0.173,1,0.8925,0.893125,0.37084014
10.4,0.173,1,0.8925,0.893125,0.31324128
15.6,0.173,1,0.8925,0.893125,0.18711169
20.8,0.173,1,0.8925,0.893125,0
26,0.173,1,0.8925,0.893125,0
31.2,0.173,1,0.8925,0.893125,0
36.4,0.173,1,0.8925,0.893125,0
41.6,0.173,1,0.8925,0.893125,0
46.8,0.173,1,0.8925,0.893125,0
52,0.173,1,0.8925,0.893125,0
57.2,0.173,1,0.8925,0.893125,0
62.4,0.173,1,0.8925,0.893125,0
-20.8,0.174,1,0.891875,0.8925,0.00451602
-15.6,0.174,1,0.891875,0.8925,0.01244744
-10.4,0.174,1,0.891875,0.8925,0.03430828
-5.2,0.174,1,0.891875,0.8925,0.09456126
0,0.174,1,0.891875,0.8925,0.23339366
5.2,0.174,1,0.891875,0.8925,0.37047703
