x,t,a,l,lp,n
11.44,0.314,1,0.9686,0.9687,0.65718277
11.96,0.314,1,0.9686,0.9687,0.62774705
12.48,0.314,1,0.9686,0.9687,0.59111112
13,0.314,1,0.9686,0.9687,0.54526398
13.52,0.314,1,0.9686,0.9687,0.48756901
14.04,0.314,1,0.9686,0.9687,0.4145517
14.56,0.314,1,0.9686,0.9687,0.32160999
15.08,0.314,1,0.9686,0.9687,0.20261687
15.6,0.314,1,0.9686,0.9687,0.07005715
16.12,0.314,1,0.9686,0.9687,0
16.64,0.314,1,0.9686,0.9687,0
17.16,0.314,1,0.9686,0.9687,0
17.68,0.314,1,0.9686,0.9687,0
18.2,0.314,1,0.9686,0.9687,0
18.72,0.314,1,0.9686,0.9687,0
19.24,0.314,1,0.9686,0.9687,0
19.76,0.314,1,0.9686,0.9687,0
20.28,0.314,1,0.9686,0.9687,0
-5.2,0.315,1,0.9685,0.9686,0.00039541
-4.68,0.315,1,0.9685,0.9686,0.00082934
-4.16,0.315,1,0.9685,0.9686,0.00173945
-3.64,0.315,1,0.9685,0.9686,0.00364832
-3.12,0.315,1,0.9685,0.9686,0.007652
-2.6,0.315,1,0.9685,0.9686,0.01604931
-2.08,0.315,1,0.9685,0.9686,0.03366183
-1.56,0.315,1,0.9685,0.9686,0.07060235
-1.04,0.315,1,0.9685,0.9686,0.14808144
-0.52,0.315,1,0.9685,0.9686,0.31058615
0,0.315,1,0.9685,0.9686,0.58367651
0.52,0.315,1,0.9685,0.9686,0.78858165
1.04,0.315,1,0.9685,0.9686,0.78836008
1.56,0.315,1,0.9685,0.9686,0.78793382
2.08,0.315,1,0.9685,0.9686,0.78729338
2.6,0.315,1,0.9685,0.9686,0.78642378
3.12,0.315,1,0.9685,0.9686,0.78530389
3.64,0.315,1,0.9685,0.9686,0.78390563
4.16,0.315,1,0.9685,0.9686,0.7821928
4.68,0.315,1,0.9685,0.9686,0.78011954
5.2,0.315,1,0.9685,0.9686,0.77762833
5.72,0.315,1,0.9685,0.9686,0.77464737
6.24,0.315,1,0.9685,0.9686,0.77108726
6.76,0.315,1,0.9685,0.9686,0.76683664
7.28,0.315,1,0.9685,0.9686,0.76175667
7.8,0.315,1,0.9685,0.9686,0.75567379
8.32,0.315,1,0.9685,0.9686,0.74837041
8.84,0.315,1,0.9685,0.9686,0.73957277
9.36,0.315,1,0.9685,0.9686,0.7289351
9.88,0.315,1,0.9685,0.9686,0.71601885
10.4,0.315,1,0.9685,0.9686,0.70026537
10.92,0.315,1,0.9685,0.9686,0.68095973
11.44,0.315,1,0.9685,0.9686,0.65718277
11.96,0.315,1,0.9685,0.9686,0.62774705
12.48,0.315,1,0.9685,0.9686,0.59111112
13,0.315,1,0.9685,0.9686,0.54526398
13.52,0.315,1,0.9685,0.9686,0.48756901
14.04,0.315,1,0.9685,0.9686,0.4145517
14.56,0.315,1,0.9685,0.9686,0.32160999
15.08,0.315,1,0.9685,0.9686,0.20261687
15.6,0.315,1,0.9685,0.9686,0.07005715
16.12,0.315,1,0.9685,0.9686,0
16.64,0.315,1,0.9685,0.9686,0
17.16,0.315,1,0.9685,0.9686,0
17.68,0.315,1,0.9685,0.9686,0
18.2,0.315,1,0.9685,0.9686,0
18.72,0.315,1,0.9685,0.9686,0
19.24,0.315,1,0.9685,0.9686,0
19.76,0.315,1,0.9685,0.9686,0
20.28,0.315,1,0.9685,0.9686,0
-5.2,0.316,1,0.9684,0.9685,0.00039541
-4.68,0.316,1,0.9684,0.9685,0.00082934
-4.16,0.316,1,0.9684,0.9685,0.00173945
-3.64,0.316,1,0.9684,0.9685,0.00364832
-3.12,0.316,1,0.9684,0.9685,0.007652
-2.6,0.316,1,0.9684,0.9685,0.01604931
-2.08,0.316,1,0.9684,0.9685,0.03366183
-1.56,0.316,1,0.9684,0.9685,0.07060235
-1.04,0.316,1,0.9684,0.9685,0.14808144
-0.52,0.316,1,0.9684,0.9685,0.31058615
0,0.316,1,0.9684,0.9685,0.58367651
0.52,0.316,1,0.9684,0.9685,0.78858165
1.04,0.316,1,0.9684,0.9685,0.78836008
1.56,0.316,1,0.9684,0.9685,0.78793382
2.08,0.316,1,0.9684,0.9685,0.78729338
2.6,0.316,1,0.9684,0.9685,0.78642378
3.12,0.316,1,0.9684,0.9685,0.78530389
3.64,0.316,1,0.9684,0.9685,0.78390563
4.16,0.316,1,0.9684,0.9685,0.7821928
4.68,0.316,1,0.9684,0.9685,0.78011954
5.2,0.316,1,0.9684,0.9685,0.77762833
5.72,0.316,1,0.9684,0.9685,0.77464737
6.24,0.316,1,0.9684,0.9685,0.77108726
6.76,0.316,1,0.9684,0.9685,0.76683664
7.28,0.316,1,0.9684,0.9685,0.76175667
7.8,0.316,1,0.9684,0.9685,0.75567379
8.32,0.316,1,0.9684,0.9685,0.74837041
8.84,0.316,1,0.9684,0.9685,0.73957277
9.36,0.316,1,0.9684,0.9685,0.7289351
9.88,0.316,1,0.9684,0.9685,0.71601885
10.4,0.316,1,0.9684,0.9685,0.70026537
10.92,0.316,1,0.9684,0.9685,0.68095973
11.44,0.316,1,0.9684,0.9685,0.65718277
11.96,0.316,1,0.9684,0.9685,0.62774705
12.48,0.316,1,0.9684,0.9685,0.59111112
13,0.316,1,0.9684,0.9685,0.54526398
13.52,0.316,1,0.9684,0.9685,0.48756901
14.04,0.316,1,0.9684,0.9685,0.4145517
14.56,0.316,1,0.9684,0.9685,0.32160999
15.08,0.316,1,0.9684,0.9685,0.20261687
15.6,0.316,1,0.9684,0.9685,0.07005715
16.12,0.316,1,0.9684,0.9685,0
16.64,0.316,1,0.9684,0.9685,0
17.16,0.316,1,0.9684,0.9685,0
17.68,0.316,1,0.9684,0.9685,0
18.2,0.316,1,0.9684,0.9685,0
18.72,0.316,1,0.9684,0.9685,0
19.24,0.316,1,0.9684,0.9685,0
19.76,0.316,1,0.9684,0.9685,0
20.28,0.316,1,0.9684,0.9685,0
-5.2,0.317,1,0.9683,0.9684,0.00039541
-4.68,0.317,1,0.9683,0.9684,0.00082934
-4.16,0.317,1,0.9683,0.9684,0.00173945
-3.64,0.317,1,0.9683,0.9684,0.00364832
-3.12,0.317,1,0.9683,0.9684,0.007652
-2.6,0.317,1,0.9683,0.9684,0.01604931
-2.08,0.317,1,0.9683,0.9684,0.03366183
-1.56,0.317,1,0.9683,0.9684,0.07060235
-1.04,0.317,1,0.9683,0.9684,0.14808144
-0.52,0.317,1,0.9683,0.9684,0.31058615
0,0.317,1,0.9683,0.9684,0.58367651
0.52,0.317,1,0.9683,0.9684,0.78858165
1.04,0.317,1,0.9683,0.9684,0.78836008
1.56,0.317,1,0.9683,0.9684,0.78793382
2.08,0.317,1,0.9683,0.9684,0.78729338
2.6,0.317,1,0.9683,0.9684,0.78642378
3.12,0.317,1,0.9683,0.9684,0.78530389
3.64,0.317,1,0.9683,0.9684,0.78390563
4.16,0.317,1,0.9683,0.9684,0.7821928
4.68,0.317,1,0.9683,0.9684,0.78011954
5.2,0.317,1,0.9683,0.9684,0.77762833
5.72,0.317,1,0.9683,0.9684,0.77464737
6.24,0.317,1,0.9683,0.9684,0.77108726
6.76,0.317,1,0.9683,0.9684,0.76683664
7.28,0.317,1,0.9683,0.9684,0.76175667
7.8,0.317,1,0.9683,0.9684,0.75567379
8.32,0.317,1,0.9683,0.9684,0.74837041
8.84,0.317,1,0.9683,0.9684,0.73957277
9.36,0.317,1,0.9683,0.9684,0.7289351
9.88,0.317,1,0.9683,0.9684,0.71601885
10.4,0.317,1,0.9683,0.9684,0.70026537
10.92,0.317,1,0.9683,0.9684,0.68095973
11.44,0.317,1,0.9683,0.9684,0.65718277
11.96,0.317,1,0.9683,0.9684,0.62774705
12.48,0.317,1,0.9683,0.9684,0.59111112
13,0.317,1,0.9683,0.9684,0.54526398
13.52,0.317,1,0.9683,0.9684,0.48756901
14.04,0.317,1,0.9683,0.9684,0.4145517
14.56,0.317,1,0.9683,0.9684,0.32160999
15.08,0.317,1,0.9683,0.9684,0.20261687
15.6,0.317,1,0.9683,0.9684,0.07005715
16.12,0.317,1,0.9683,0.9684,0
16.64,0.317,1,0.9683,0.9684,0
17.16,0.317,1,0.9683,0.9684,0
17.68,0.317,1,0.9683,0.9684,0
18.2,0.317,1,0.9683,0.9684,0
18.72,0.317,1,0.9683,0.9684,0
19.24,0.317,1,0.9683,0.9684,0
19.76,0.317,1,0.9683,0.9684,0
20.28,0.317,1,0.9683,0.9684,0
-5.2,0.318,1,0.9682,0.9683,0.00039541
-4.68,0.318,1,0.9682,0.9683,0.00082934
-4.16,0.318,1,0.9682,0.9683,0.00173945
-3.64,0.318,1,0.9682,0.9683,0.00364832
-3.12,0.318,1,0.9682,0.9683,0.007652
-2.6,0.318,1,0.9682,0.9683,0.01604931
-2.08,0.318,1,0.9682,0.9683,0.03366183
-1.56,0.318,1,0.9682,0.9683,0.07060235
-1.04,0.318,1,0.9682,0.9683,0.14808144
-0.52,0.318,1,0.9682,0.9683,0.31058615
0,0.318,1,0.9682,0.9683,0.58367651
0.52,0.318,1,0.9682,0.9683,0.78858165
1.04,0.318,1,0.9682,0.9683,0.78836008
1.56,0.318,1,0.9682,0.9683,0.78793382
2.08,0.318,1,0.9682,0.9683,0.78729338
2.6,0.318,1,0.9682,0.9683,0.78642378
3.12,0.318,1,0.9682,0.9683,0.78530389
3.64,0.318,1,0.9682,0.9683,0.78390563
4.16,0.318,1,0.9682,0.9683,0.7821928
4.68,0.318,1,0.9682,0.9683,0.78011954
5.2,0.318,1,0.9682,0.9683,0.77762833
5.72,0.318,1,0.9682,0.9683,0.77464737
6.24,0.318,1,0.9682,0.9683,0.77108726
6.76,0.318,1,0.9682,0.9683,0.76683664
7.28,0.318,1,0.9682,0.9683,0.76175667
7.8,0.318,1,0.9682,0.9683,0.75567379
8.32,0.318,1,0.9682,0.9683,0.74837041
8.84,0.318,1,0.9682,0.9683,0.73957277
9.36,0.318,1,0.9682,0.9683,0.7289351
9.88,0.318,1,0.9682,0.9683,0.71601885
10.4,0.318,1,0.9682,0.9683,0.70026537
10.92,0.318,1,0.9682,0.9683,0.68095973
11.44,0.318,1,0.9682,0.9683,0.65718277
11.96,0.318,1,0.9682,0.9683,0.62774705
12.48,0.318,1,0.9682,0.9683,0.59111112
13,0.318,1,0.9682,0.9683,0.54526398
13.52,0.318,1,0.9682,0.9683,0.48756901
14.04,0.318,1,0.9682,0.9683,0.4145517
14.56,0.318,1,0.9682,0.9683,0.32160999
15.08,0.318,1,0.9682,0.9683,0.20261687
15.6,0.318,1,0.9682,0.9683,0.07005715
16.12,0.318,1,0.9682,0.9683,0
16.64,0.318,1,0.9682,0.9683,0
17.16,0.318,1,0.9682,0.9683,0
17.68,0.318,1,0.9682,0.9683,0
18.2,0.318,1,0.9682,0.9683,0
18.72,0.318,1,0.9682,0.9683,0
19.24,0.318,1,0.9682,0.9683,0
19.76,0.318,1,0.9682,0.9683,0
20.28,0.318,1,0.9682,0.9683,0
-5.2,0.319,1,0.9681,0.9682,0.00039541
-4.68,0.319,1,0.9681,0.9682,0.00082934
-4.16,0.319,1,0.9681,0.9682,0.00173945
-3.64,0.319,1,0.9681,0.9682,0.00364832
-3.12,0.319,1,0.9681,0.9682,0.007652
-2.6,0.319,1,0.9681,0.9682,0.01604931
-2.08,0.319,1,0.9681,0.9682,0.03366183
-1.56,0.319,1,0.9681,0.9682,0.07060235
-1.04,0.319,1,0.9681,0.9682,0.14808144
-0.52,0.319,1,0.9681,0.9682,0.31058615
0,0.319,1,0.9681,0.9682,0.58367651
0.52,0.319,1,0.9681,0.9682,0.78858165
1.04,0.319,1,0.9681,0.9682,0.78836008
1.56,0.319,1,0.9681,0.9682,0.78793382
2.08,0.319,1,0.9681,0.9682,0.78729338
2.6,0.319,1,0.9681,0.9682,0.78642378
3.12,0.319,1,0.9681,0.9682,0.78530389
3.64,0.319,1,0.9681,0.9682,0.78390563
4.16,0.319,1,0.9681,0.9682,0.7821928
4.68,0.319,1,0.9681,0.9682,0.78011954
5.2,0.319,1,0.9681,0.9682,0.77762833
5.72,0.319,1,0.9681,0.9682,0.77464737
6.24,0.319,1,0.9681,0.9682,0.77108726
6.76,0.319,1,0.9681,0.9682,0.76683664
7.28,0.319,1,0.9681,0.9682,0.76175667
7.8,0.319,1,0.9681,0.9682,0.75567379
8.32,0.319,1,0.9681,0.9682,0.74837041
8.84,0.319,1,0.9681,0.9682,0.73957277
9.36,0.319,1,0.9681,0.9682,0.7289351
9.88,0.319,1,0.9681,0.9682,0.71601885
10.4,0.319,1,0.9681,0.9682,0.70026537
10.92,0.319,1,0.9681,0.9682,0.68095973
11.44,0.319,1,0.9681,0.9682,0.65718277
11.96,0.319,1,0.9681,0.9682,0.62774705
12.48,0.319,1,0.9681,0.9682,0.59111112
13,0.319,1,0.9681,0.9682,0.54526398
13.52,0.319,1,0.9681,0.9682,0.48756901
14.04,0.319,1,0.9681,0.9682,0.4145517
14.56,0.319,1,0.9681,0.9682,0.32160999
15.08,0.319,1,0.9681,0.9682,0.20261687
15.6,0.319,1,0.9681,0.9682,0.07005715
16.12,0.319,1,0.9681,0.9682,0
16.64,0.319,1,0.9681,0.9682,0
17.16,0.319,1,0.9681,0.9682,0
17.68,0.319,1,0.9681,0.9682,0
18.2,0.319,1,0.9681,0.9682,0
18.72,0.319,1,0.9681,0.9682,0
19.24,0.319,1,0.9681,0.9682,0
19.76,0.319,1,0.9681,0.9682,0
20.28,0.319,1,0.9681,0.9682,0
-5.2,0.32,1,0.968,0.9681,0.00039541
-4.68,0.32,1,0.968,0.9681,0.00082934
-4.16,0.32,1,0.968,0.9681,0.00173945
-3.64,0.32,1,0.968,0.9681,0.00364832
-3.12,0.32,1,0.968,0.9681,0.007652
-2.6,0.32,1,0.968,0.9681,0.01604931
-2.08,0.32,1,0.968,0.9681,0.03366183
-1.56,0.32,1,0.968,0.9681,0.07060235
-1.04,0.32,1,0.968,0.9681,0.14808144
-0.52,0.32,1,0.968,0.9681,0.31058615
0,0.32,1,0.968,0.9681,0.58367651
0.52,0.32,1,0.968,0.9681,0.78858165
1.04,0.32,1,0.968,0.9681,0.78836008
1.56,0.32,1,0.968,0.9681,0.78793382
2.08,0.32,1,0.968,0.9681,0.78729338
2.6,0.32,1,0.968,0.9681,0.78642378
3.12,0.32,1,0.968,0.9681,0.78530389
3.64,0.32,1,0.968,0.9681,0.78390563
4.16,0.32,1,0.968,0.9681,0.7821928
4.68,0.32,1,0.968,0.9681,0.78011954
5.2,0.32,1,0.968,0.9681,0.77762833
5.72,0.32,1,0.968,0.9681,0.77464737
6.24,0.32,1,0.968,0.9681,0.77108726
6.76,0.32,1,0.968,0.9681,0.76683664
7.28,0.32,1,0.968,0.9681,0.76175667
7.8,0.32,1,0.968,0.9681,0.75567379
8.32,0.32,1,0.968,0.9681,0.74837041
8.84,0.32,1,0.968,0.9681,0.73957277
9.36,0.32,1,0.968,0.9681,0.7289351
9.88,0.32,1,0.968,0.9681,0.71601885
10.4,0.32,1,0.968,0.9681,0.70026537
10.92,0.32,1,0.968,0.9681,0.68095973
11.44,0.32,1,0.968,0.9681,0.65718277
11.96,0.32,1,0.968,0.9681,0.62774705
12.48,0.32,1,0.968,0.9681,0.59111112
13,0.32,1,0.968,0.9681,0.54526398
13.52,0.32,1,0.968,0.9681,0.48756901
14.04,0.32,1,0.968,0.9681,0.4145517
14.56,0.32,1,0.968,0.9681,0.32160999
15.08,0.32,1,0.968,0.9681,0.20261687
15.6,0.32,1,0.968,0.9681,0.07005715
16.12,0.32,1,0.968,0.9681,0
16.64,0.32,1,0.968,0.9681,0
17.16,0.32,1,0.968,0.9681,0
17.68,0.32,1,0.968,0.9681,0
18.2,0.32,1,0.968,0.9681,0
18.72,0.32,1,0.968,0.9681,0
19.24,0.32,1,0.968,0.9681,0
19.76,0.32,1,0.968,0.9681,0
20.28,0.32,1,0.968,0.9681,0
-5.2,0.321,1,0.9679,0.968,0.00039541
-4.68,0.321,1,0.9679,0.968,0.00082934
-4.16,0.321,1,0.9679,0.968,0.00173945
-3.64,0.321,1,0.9679,0.968,0.00364832
-3.12,0.321,1,0.9679,0.968,0.007652
-2.6,0.321,1,0.9679,0.968,0.01604931
-2.08,0.321,1,0.9679,0.968,0.03366183
-1.56,0.321,1,0.9679,0.968,0.07060235
-1.04,0.321,1,0.9679,0.968,0.14808144
-0.52,0.321,1,0.9679,0.968,0.31058615
0,0.321,1,0.9679,0.968,0.58367651
0.52,0.321,1,0.9679,0.968,0.78858165
1.04,0.321,1,0.9679,0.968,0.78836008
1.56,0.321,1,0.9679,0.968,0.78793382
2.08,0.321,1,0.9679,0.968,0.78729338
2.6,0.321,1,0.9679,0.968,0.78642378
3.12,0.321,1,0.9679,0.968,0.78530389
3.64,0.321,1,0.9679,0.968,0.78390563
4.16,0.321,1,0.9679,0.968,0.7821928
4.68,0.321,1,0.9679,0.968,0.78011954
5.2,0.321,1,0.9679,0.968,0.77762833
5.72,0.321,1,0.9679,0.968,0.77464737
6.24,0.321,1,0.9679,0.968,0.77108726
6.76,0.321,1,0.9679,0.968,0.76683664
7.28,0.321,1,0.9679,0.968,0.76175667
7.8,0.321,1,0.9679,0.968,0.75567379
8.32,0.321,1,0.9679,0.968,0.74837041
8.84,0.321,1,0.9679,0.968,0.73957277
9.36,0.321,1,0.9679,0.968,0.7289351
9.88,0.321,1,0.9679,0.968,0.71601885
10.4,0.321,1,0.9679,0.968,0.70026537
10.92,0.321,1,0.9679,0.968,0.68095973
11.44,0.321,1,0.9679,0.968,0.65718277
11.96,0.321,1,0.9679,0.968,0.62774705
12.48,0.321,1,0.9679,0.968,0.59111112
13,0.321,1,0.9679,0.968,0.54526398
13.52,0.321,1,0.9679,0.968,0.48756901
14.04,0.321,1,0.9679,0.968,0.4145517
14.56,0.321,1,0.9679,0.968,0.32160999
15.08,0.321,1,0.9679,0.968,0.20261687
15.6,0.321,1,0.9679,0.968,0.07005715
16.12,0.321,1,0.9679,0.968,0
16.64,0.321,1,0.9679,0.968,0
17.16,0.321,1,0.9679,0.968,0
17.68,0.321,1,0.9679,0.968,0
18.2,0.321,1,0.9679,0.968,0
18.72,0.321,1,0.9679,0.968,0
19.24,0.321,1,0.9679,0.968,0
19.76,0.321,1,0.9679,0.968,0
20.28,0.321,1,0.9679,0.968,0
-5.2,0.322,1,0.9678,0.9679,0.00039541
-4.68,0.322,1,0.9678,0.9679,0.00082934
-4.16,0.322,1,0.9678,0.9679,0.00173945
-3.64,0.322,1,0.9678,0.9679,0.00364832
-3.12,0.322,1,0.9678,0.9679,0.007652
-2.6,0.322,1,0.9678,0.9679,0.01604931
-2.08,0.322,1,0.9678,0.9679,0.03366183
-1.56,0.322,1,0.9678,0.9679,0.07060235
-1.04,0.322,1,0.9678,0.9679,0.14808144
-0.52,0.322,1,0.9678,0.9679,0.31058615
0,0.322,1,0.9678,0.9679,0.58367651
0.52,0.322,1,0.9678,0.9679,0.78858165
1.04,0.322,1,0.9678,0.9679,0.78836008
1.56,0.322,1,0.9678,0.9679,0.78793382
2.08,0.322,1,0.9678,0.9679,0.78729338
2.6,0.322,1,0.9678,0.9679,0.78642378
3.12,0.322,1,0.9678,0.9679,0.78530389
3.64,0.322,1,0.9678,0.9679,0.78390563
4.16,0.322,1,0.9678,0.9679,0.7821928
4.68,0.322,1,0.9678,0.9679,0.78011954
5.2,0.322,1,0.9678,0.9679,0.77762833
5.72,0.322,1,0.9678,0.9679,0.77464737
6.24,0.322,1,0.9678,0.9679,0.77108726
6.76,0.322,1,0.9678,0.9679,0.76683664
7.28,0.322,1,0.9678,0.9679,0.76175667
7.8,0.322,1,0.9678,0.9679,0.75567379
8.32,0.322,1,0.9678,0.9679,0.74837041
8.84,0.322,1,0.9678,0.9679,0.73957277
9.36,0.322,1,0.9678,0.9679,0.7289351
9.88,0.322,1,0.9678,0.9679,0.71601885
10.4,0.322,1,0.9678,0.9679,0.70026537
10.92,0.322,1,0.9678,0.9679,0.68095973
11.44,0.322,1,0.9678,0.9679,0.65718277
11.96,0.322,1,0.9678,0.9679,0.62774705
12.48,0.322,1,0.9678,0.9679,0.59111112
13,0.322,1,0.9678,0.9679,0.54526398
13.52,0.322,1,0.9678,0.9679,0.48756901
14.04,0.322,1,0.9678,0.9679,0.4145517
14.56,0.322,1,0.9678,0.9679,0.32160999
15.08,0.322,1,0.9678,0.9679,0.20261687
15.6,0.322,1,0.9678,0.9679,0.07005715
16.12,0.322,1,0.9678,0.9679,0
16.64,0.322,1,0.9678,0.9679,0
17.16,0.322,1,0.9678,0.9679,0
17.68,0.322,1,0.9678,0.9679,0
18.2,0.322,1,0.9678,0.9679,0
18.72,0.322,1,0.9678,0.9679,0
19.24,0.322,1,0.9678,0.9679,0
19.76,0.322,1,0.9678,0.9679,0
20.28,0.322,1,0.9678,0.9679,0
-5.2,0.323,1,0.9677,0.9678,0.00039541
-4.68,0.323,1,0.9677,0.9678,0.00082934
-4.16,0.323,1,0.9677,0.9678,0.00173945
-3.64,0.323,1,0.9677,0.9678,0.00364832
-3.12,0.323,1,0.9677,0.9678,0.007652
-2.6,0.323,1,0.9677,0.9678,0.01604931
-2.08,0.323,1,0.9677,0.9678,0.03366183
-1.56,0.323,1,0.9677,0.9678,0.07060235
-1.04,0.323,1,0.9677,0.9678,0.14808144
-0.52,0.323,1,0.9677,0.9678,0.31058615
0,0.323,1,0.9677,0.9678,0.58367651
0.52,0.323,1,0.9677,0.9678,0.78858165
1.04,0.323,1,0.9677,0.9678,0.78836008
1.56,0.323,1,0.9677,0.9678,0.78793382
2.08,0.323,1,0.9677,0.9678,0.78729338
2.6,0.323,1,0.9677,0.9678,0.78642378
3.12,0.323,1,0.9677,0.9678,0.78530389
3.64,0.323,1,0.9677,0.9678,0.78390563
4.16,0.323,1,0.9677,0.9678,0.7821928
4.68,0.323,1,0.9677,0.9678,0.78011954
5.2,0.323,1,0.9677,0.9678,0.77762833
5.72,0.323,1,0.9677,0.9678,0.77464737
6.24,0.323,1,0.9677,0.9678,0.77108726
6.76,0.323,1,0.9677,0.9678,0.76683664
7.28,0.323,1,0.9677,0.9678,0.76175667
7.8,0.323,1,0.9677,0.9678,0.75567379
8.32,0.323,1,0.9677,0.9678,0.74837041
8.84,0.323,1,0.9677,0.9678,0.73957277
9.36,0.323,1,0.9677,0.9678,0.7289351
9.88,0.323,1,0.9677,0.9678,0.71601885
10.4,0.323,1,0.9677,0.9678,0.70026537
10.92,0.323,1,0.9677,0.9678,0.68095973
11.44,0.323,1,0.9677,0.9678,0.65718277
11.96,0.323,1,0.9677,0.9678,0.62774705
12.48,0.323,1,0.9677,0.9678,0.59111112
13,0.323,1,0.9677,0.9678,0.54526398
13.52,0.323,1,0.9677,0.9678,0.48756901
14.04,0.323,1,0.9677,0.9678,0.4145517
14.56,0.323,1,0.9677,0.9678,0.32160999
15.08,0.323,1,0.9677,0.9678,0.20261687
15.6,0.323,1,0.9677,0.9678,0.07005715
16.12,0.323,1,0.9677,0.9678,0
16.64,0.323,1,0.9677,0.9678,0
17.16,0.323,1,0.9677,0.9678,0
17.68,0.323,1,0.9677,0.9678,0
18.2,0.323,1,0.9677,0.9678,0
18.72,0.323,1,0.9677,0.9678,0
19.24,0.323,1,0.9677,0.9678,0
19.76,0.323,1,0.9677,0.9678,0
20.28,0.323,1,0.9677,0.9678,0
-5.2,0.324,1,0.9676,0.9677,0.00039541
-4.68,0.324,1,0.9676,0.9677,0.00082934
-4.16,0.324,1,0.9676,0.9677,0.00173945
-3.64,0.324,1,0.9676,0.9677,0.00364832
-3.12,0.324,1,0.9676,0.9677,0.007652
-2.6,0.324,1,0.9676,0.9677,0.01604931
-2.08,0.324,1,0.9676,0.9677,0.03366183
-1.56,0.324,1,0.9676,0.9677,0.07060235
-1.04,0.324,1,0.9676,0.9677,0.14808144
-0.52,0.324,1,0.9676,0.9677,0.31058615
0,0.324,1,0.9676,0.9677,0.58367651
0.52,0.324,1,0.9676,0.9677,0.78858165
1.04,0.324,1,0.9676,0.9677,0.78836008
1.56,0.324,1,0.9676,0.9677,0.78793382
2.08,0.324,1,0.9676,0.9677,0.78729338
2.6,0.324,1,0.9676,0.9677,0.78642378
3.12,0.324,1,0.9676,0.9677,0.78530389
3.64,0.324,1,0.9676,0.9677,0.78390563
4.16,0.324,1,0.9676,0.9677,0.7821928
4.68,0.324,1,0.9676,0.9677,0.78011954
5.2,0.324,1,0.9676,0.9677,0.77762833
5.72,0.324,1,0.9676,0.9677,0.77464737
6.24,0.324,1,0.9676,0.9677,0.77108726
6.76,0.324,1,0.9676,0.9677,0.76683664
7.28,0.324,1,0.9676,0.9677,0.76175667
7.8,0.324,1,0.9676,0.9677,0.75567379
8.32,0.324,1,0.9676,0.9677,0.74837041
8.84,0.324,1,0.9676,0.9677,0.73957277
9.36,0.324,1,0.9676,0.9677,0.7289351
9.88,0.324,1,0.9676,0.9677,0.71601885
10.4,0.324,1,0.9676,0.9677,0.70026537
10.92,0.324,1,0.9676,0.9677,0.68095973
11.44,0.324,1,0.9676,0.9677,0.65718277
11.96,0.324,1,0.9676,0.9677,0.62774705
12.48,0.324,1,0.9676,0.9677,0.59111112
13,0.324,1,0.9676,0.9677,0.54526398
13.52,0.324,1,0.9676,0.9677,0.48756901
14.04,0.324,1,0.9676,0.9677,0.4145517
14.56,0.324,1,0.9676,0.9677,0.32160999
15.08,0.324,1,0.9676,0.9677,0.20261687
15.6,0.324,1,0.9676,0.9677,0.07005715
16.12,0.324,1,0.9676,0.9677,0
16.64,0.324,1,0.9676,0.9677,0
17.16,0.324,1,0.9676,0.9677,0
17.68,0.324,1,0.9676,0.9677,0
18.2,0.324,1,0.9676,0.9677,0
18.72,0.324,1,0.9676,0.9677,0
19.24,0.324,1,0.9676,0.9677,0
19.76,0.324,1,0.9676,0.9677,0
20.28,0.324,1,0.9676,0.9677,0
-5.2,0.325,1,0.9675,0.9676,0.00039541
-4.68,0.325,1,0.9675,0.9676,0.00082934
-4.16,0.325,1,0.9675,0.9676,0.00173945
-3.64,0.325,1,0.9675,0.9676,0.00364832
-3.12,0.325,1,0.9675,0.9676,0.007652
-2.6,0.325,1,0.9675,0.9676,0.01604931
-2.08,0.325,1,0.9675,0.9676,0.03366183
-1.56,0.325,1,0.9675,0.9676,0.07060235
-1.04,0.325,1,0.9675,0.9676,0.14808144
-0.52,0.325,1,0.9675,0.9676,0.31058615
0,0.325,1,0.9675,0.9676,0.58367651
0.52,0.325,1,0.9675,0.9676,0.78858165
1.04,0.325,1,0.9675,0.9676,0.78836008
1.56,0.325,1,0.9675,0.9676,0.78793382
2.08,0.325,1,0.9675,0.9676,0.78729338
2.6,0.325,1,0.9675,0.9676,0.78642378
3.12,0.325,1,0.9675,0.9676,0.78530389
3.64,0.325,1,0.9675,0.9676,0.78390563
4.16,0.325,1,0.9675,0.9676,0.7821928
4.68,0.325,1,0.9675,0.9676,0.78011954
5.2,0.325,1,0.9675,0.9676,0.77762833
5.72,0.325,1,0.9675,0.9676,0.77464737
6.24,0.325,1,0.9675,0.9676,0.77108726
6.76,0.325,1,0.9675,0.9676,0.76683664
7.28,0.325,1,0.9675,0.9676,0.76175667
7.8,0.325,1,0.9675,0.9676,0.75567379
8.32,0.325,1,0.9675,0.9676,0.74837041
8.84,0.325,1,0.9675,0.9676,0.73957277
9.36,0.325,1,0.9675,0.9676,0.7289351
9.88,0.325,1,0.9675,0.9676,0.71601885
10.4,0.325,1,0.9675,0.9676,0.70026537
10.92,0.325,1,0.9675,0.9676,0.68095973
11.44,0.325,1,0.9675,0.9676,0.65718277
11.96,0.325,1,0.9675,0.9676,0.62774705
12.48,0.325,1,0.9675,0.9676,0.59111112
13,0.325,1,0.9675,0.9676,0.54526398
13.52,0.325,1,0.9675,0.9676,0.48756901
